0	1	2	3	4	5	6	7	8	9	10	11
ATXN2L	LIN7C	CA4	KRT8P11	RP11-356C4.2	CHI3L1	COLQ	CLPSL1	KBTBD6	GDE1	RGMA	DNAJA3
CACNG3	LUZP2	SKA2	ZNF510	DBNDD1	PRELP	NR2C2	SLC26A8	CCDC169-SOHLH2	ITPRIPL2	ANPEP	USP7
CTD-3203P2.2	CD59	CLTC	FAM22G	TCF25	ELK4	HACL1	CCDC167	NBEA	COQ7	MESP2	ZNF500
ATP2A1	ABTB2	DCAF7	ZNF189	C16orf3	KLHL12	RAF1	SLC26A8	PDS5B	MYH11	RCCD1	VASN
RABEP2	BDNF	ERN1	ANP32B	AC133919.6	GOLT1A	XPC	BTBD9	VWA8	NPIPP1	SLCO3A1	C16orf96
CD19	PAX6	POLG2	LPPR1	PRDM7	GOLT1A	HRH1	FANCE	KL	NOMO1	RP11-82I10.1	GRIN2A
KIAA0556	NAT10	KCNH6	GABBR2	MC1R	PRELP	XPC	ZFAND3	CCDC169	TMC7	ANPEP	ADCY9
SH2B1	ABTB2	RP11-15E18.4	C9orf156	CENPBD1	ADORA1	MKRN2-AS1	MTCH1	FOXO1	AC092291.2	NR2F2	RBFOX1
DCTN5	SLC17A6	HEATR6	TDRD7	MC1R	LRRN2	EAF1	CLPSL1	CSNK1A1L	IQCK	RP11-82I10.1	USP7
ARHGAP17	LUZP2	TANC2	TDRD7	RP11-356C4.2	AC119673.1	CAPN7	C6orf222	KL	MKL2	FES	SEPT12
ARHGAP17	HIPK3	RGS9	NCBP1	FANCA	KLHDC8A	MKRN2-AS1	SRSF3	AKAP11	PARN	CHD2	DNASE1
GSG1L	PRRG4	HEATR6	TSTD2	SPIRE2	CDK18	CHCHD4	SRSF3	CCNA1	RRN3	NGRN	NUDT16L1
CTD-3203P2.2	CAPRIN1	C17orf82	TDRD7	SPIRE2	GOLT1A	TSEN2	DAAM2	KBTBD6	NOMO2	KIF7	TMEM186
GTF3C1	EIF3M	CSHL1	ALG2	RP11-356C4.2	REN	TATDN2	CLPS	RFXAP	C16orf88	RGMA	TMEM186
RABEP2	KIF18A	APOH	CORO2A	SPIRE2	KLHL12	TATDN2	C6orf89	RGCC	NOMO3	UNC45A	C16orf72
GTF3C1	EIF3M	CSH1	LPPR1	PRDM7	AC119673.1	TSEN2	FGD2	UFM1	XYLT1	NR2F2	GLIS2
BOLA2	LMO2	RPS6KB1	ERP44	CENPBD1	ADIPOR1	METTL6	CLPSL1	EXOSC8	NOMO1	POLG	EMP2
LAT	LUZP2	PSMC5	CORO2A	MC1R	CDK18	RAF1	BRPF3	LHFP	XYLT1	TTLL13	C16orf96
CD19	LGR4	CACNG4	TGFBR1	GAS8	LAX1	FANCD2	TEAD3	STOML3	NOMO1	VPS33B	ZNF500
GTF3C1	SVIP	PTRH2	TGFBR1	CENPBD1	PIK3C2B	MKRN2-AS1	PPIL1	TRPC4	ERCC4	SEMA4B	TMEM114
NSMCE1	KIAA1549L	CLTC	CORO2A	FANCA	NUAK2	MKRN2	KCNK17	TNFSF11	SYT17	FAM174B	C16orf72
SULT1A2	CAPRIN1	TBX2	MURC	FANCA	SYT2	BTD	ZFAND3	LHFP	BFAR	RHCG	SLX4
CACNG3	C11orf91	RAD51C	TMOD1	AC133919.6	CHI3L1	SH3BP5	TULP1	LHFP	RPS15A	PLIN1	ALG1
RBBP6	CD59	SMG8	BAAT	CENPBD1	CHI3L1	SLC6A11	KCNK16	STOML3	CCP110	SLCO3A1	C16orf71
SLC5A11	FBXO3	CTD-2535L24.2	C9orf174	DEF8	CYB5R1	NUP210	BTBD9	SPG20	C16orf88	TICRR	PPL
SULT1A1	CCDC34	POLG2	ANKS6	SPIRE2	RBBP5	ATG7	FGD2	PROSER1	PDXDC1	SLCO3A1	HMOX2
BOLA2	PAX6	C17orf82	CDC14B	DBNDD1	LRRN2	COLQ	CCDC167	CCDC169-SOHLH2	PDXDC1	TTLL13	SLX4
KDM8	RP11-17A1.2	METTL2A	NR4A3	RP11-356C4.2	PIK3C2B	MRPS25	FKBP5	COG6	COQ7	FURIN	ABAT
IL4R	CCDC34	TACO1	INVS	FANCA	REN	FANCD2	ARMC12	SLC25A15	CTD-2349B8.1	BLM	GLIS2
PALB2	ELF5	PRKCA	HEMGN	TCF25	PRELP	SLC6A6	CLPSL1	BRCA2	C16orf62	UNC45A	RBFOX1
RABEP2	KIF18A	BCAS3	C9orf156	RP11-356C4.2	REN	SLC6A6	FKBP5	AL133318.1	RP11-1212A22.2	WDR93	C16orf96
CTD-3203P2.2	METTL15	RP11-51F16.8	XPA	GAS8	CNTN2	GHRL	GLO1	BRCA2	GPRC5B	SEMA4B	EMP2
CTB-134H23.2	LIN7C	CCDC47	TMOD1	SPIRE2	PLEKHA6	CAND2	PI16	RP11-298P3.4	NTAN1	C15orf32	RP11-297M9.1
SBK1	CAT	SKA2	CDC14B	DBNDD1	UBE2T	CHCHD4	SRSF3	STARD13	UMOD	C15orf38	UBN1
SULT1A1	FANCF	SMARCD2	ZNF367	C16orf3	MDM4	VGLL4	TEAD3	RFC3	NOMO1	MESP1	FAM100A
SULT1A1	LMO2	DDX5	ANP32B	MC1R	SNRPE	BTD	CDKN1A	EXOSC8	FOPNL	CRTC3	SEC14L5
IL21R	BDNF	C17orf72	HABP4	FANCA	MFSD4	VHL	FKBP5	SOHLH2	C16orf62	C15orf38-AP3S2	RBFOX1
ERN2	LUZP2	BRIP1	GALNT12	CENPBD1	TMEM183A	RAF1	STK38	LHFP	ABCC6	SLCO3A1	C16orf71
NSMCE1	CCDC73	CACNG4	CDC14B	GAS8	UBE2T	HRH1	DAAM2	CCNA1	NTAN1	MAN2A2	RP11-297M9.1
PLK1	BBOX1	RPS6KB1	HEMGN	DBNDD1	CHI3L1	CHCHD4	TBC1D22B	RGCC	ITPRIPL2	FANCI	AC012676.1
KIAA0556	EHF	BCAS3	ANKS6	MC1R	KLHDC8A	SLC6A6	SLC26A8	STOML3	GDE1	MCTP2	GRIN2A
HS3ST4	LGR4	PTRH2	AAED1	C16orf3	MFSD4	VGLL4	KCNK17	PDS5B	ABCC1	ANPEP	CORO7
XPO6	CCDC34	AXIN2	COL15A1	MC1R	TMCC2	SLC6A11	PPARD	STARD13	PLA2G10	MESP1	HMOX2
SLC5A11	MPPED2	RP11-178C3.1	ZNF510	TCF25	GOLT1A	TMEM40	KIF6	NHLRC3	FOPNL	BLM	PAM16
APOBR	CAPRIN1	FTSJ3	TSTD2	DEF8	LEMD1	ZFYVE20	MAPK13	FOXO1	PDXDC1	ZNF710	NUDT16L1
EIF3C	AC132216.1	TEX2	FAM22G	MC1R	LAX1	SYN2	DAAM2	RFXAP	TMC5	MAN2A2	ATF7IP2
TNRC6A	EHF	TUBD1	GALNT12	C16orf3	KISS1	MKRN2	MDGA1	AL133318.1	COQ7	MAN2A2	SLX4
TNRC6A	C11orf91	CTD-2510F5.6	TEX10	FANCA	MFSD4	CHCHD4	GLP1R	ALG5	ABCC1	FAM174B	SEPT12
IL27	QSER1	YPEL2	ZNF510	TCF25	ZC3H11A	TMEM40	TMEM217	MRPS31	GP2	HDDC3	ABAT
SULT1A2	C11orf91	DHX40	MSANTD3-TMEFF1	PRDM7	MYOG	CAPN7	GLP1R	STOML3	PDXDC1	SV2B	CDIP1
CCDC101	SVIP	TRIM37	ERP44	MC1R	FMOD	COLQ	TBC1D22B	TNFSF11	RP11-719K4.2	ANPEP	NAGPA
CTB-134H23.2	LIN7C	TACO1	ZNF367	MC1R	ADIPOR1	SYN2	RAB44	STARD13	NPIPP1	ST8SIA2	ANKS3
TNRC6A	FANCF	STRADA	SLC35D2	C16orf3	CHIT1	CAPN7	CCDC167	MRPS31	RRN3	KIF7	UBN1
EIF3C	SLC5A12	CSH2	FANCC	PRDM7	KDM5B	TMEM43	SAYSD1	PROSER1	NOMO1	AC087477.1	TMEM186
PRKCB	PAX6	VMP1	C9orf156	AC133919.6	ZC3H11A	SYN2	SRPK1	NAA16	TMC5	C15orf32	DNASE1
DCTN5	HIPK3	CYB561	TBC1D2	AC133919.6	ZBED6	MKRN2	ZFAND3	SERTM1	MYH11	FAM174B	C16orf89
CHP2	CD59	TEX2	GABBR2	C16orf3	PPFIA4	TAMM41	TULP1	LHFP	ABCC6	POLG	PMM2
NUPR1	PAX6	DDX42	MURC	SPIRE2	ATP2B4	SH3BP5	KCNK17	MRPS31	NPIPP1	AC087477.1	RP11-297M9.1
IL21R	LIN7C	GH1	ZNF510	FANCA	MDM4	NR2C2	SRPK1	SLC25A15	NPIP	GDPGP1	PMM2
APOBR	DNAJC24	CCDC47	MRPL50	MC1R	MFSD4	WNT7A	FANCE	KBTBD7	XYLT1	SPATA8	GLYR1
NUPR1	LGR4	AC005544.1	ANKS6	C16orf3	PLEKHA6	RAF1	SRPK1	TNFSF11	CLEC19A	WDR93	MGRN1
SPNS1	CSTF3	APOH	ZNF510	AC133919.6	RBBP5	ZFYVE20	FTSJD2	FAM48A	COQ7	C15orf38	FAM86A
ERN2	PAX6	POLG2	ERP44	CENPBD1	PPP1R15B	SYN2	KCNK5	KBTBD6	C16orf62	RP11-697E2.6	C16orf89
NPIPL1	LIN7C	CTD-2510F5.6	CTSL2	TCF25	UBE2T	METTL6	TMEM217	NAA16	SMG1	MESP1	PMM2
RABEP2	SLC5A12	TLK2	GALNT12	SPIRE2	LRRN2	FGD5	KCNK16	DCLK1	TMC5	SEMA4B	RP11-297M9.1
IL4R	FANCF	ICAM2	TGFBR1	FANCA	MFSD4	TMEM40	PI16	FREM2	SYT17	ZNF710	FAM86A
NFATC2IP	KCNA4	USP32	ZNF189	CENPBD1	KLHDC8A	CAND2	FKBP5	CCDC169	SMG1	ARRDC4	TMEM186
LCMT1	SVIP	CLTC	ALG2	FANCA	ADORA1	C3orf20	STK38	ALG5	BFAR	C15orf38	CARHSP1
DCTN5	EHF	RPS6KB1	CORO2A	SPIRE2	SYT2	IQSEC1	FANCE	POSTN	COQ7	FANCI	MGRN1
GSG1L	LMO2	ERN1	TMOD1	CENPBD1	UBE2T	METTL6	GLO1	SPG20	BFAR	IQGAP1	ADCY9
ARHGAP17	WT1	METTL2A	CORO2A	MC1R	GOLT1A	TMEM43	KCNK5	SOHLH2	IQCK	IQGAP1	FAM86A
LCMT1	TCP11L1	CEP112	PTCH1	DEF8	BTG2	XPC	BRPF3	MAB21L1	CTD-2349B8.1	RP11-82I10.1	VASN
AQP8	METTL15	CEP95	PTCH1	RP11-356C4.2	KISS1	CAPN7	ETV7	DCLK1	CLEC19A	ST8SIA2	SEC14L5
NUPR1	LIN7C	TUBD1	ZNF510	SPIRE2	KLHL12	CCDC174	PPARD	AKAP11	RP11-719K4.2	IQGAP1	PAM16
KDM8	AC103801.2	MARCH10	ZNF510	MC1R	PPP1R15B	IQSEC1	CPNE5	SOHLH2	MKL2	GABARAPL3	GRIN2A
LCMT1	EHF	TBX2	TSTD2	CENPBD1	REN	SYN2	CPNE5	FREM2	ABCC6	WDR93	SRL
RABEP2	CSTF3	APOH	ZNF782	TCF25	CDK18	CCDC174	C6orf89	FAM216B	CTD-2349B8.1	RP11-697E2.6	GLIS2
SULT1A1	ANO3	SCN4A	ERCC6L2	DEF8	DSTYK	VHL	RPL10A	AKAP11	CLEC19A	RHCG	ANKS3
ZKSCAN2	MPPED2	DHX40	MSANTD3-TMEFF1	AC133919.6	PLEKHA6	FBLN2	CLPSL2	STOML3	ABCC6	C15orf38-AP3S2	CARHSP1
SH2B1	HIPK3	CSHL1	C9orf156	DEF8	GOLT1A	EAF1	ARMC12	NHLRC3	ITPRIPL2	IDH2	NLRC3
SLC5A11	CCDC34	APPBP2	C9orf156	RP11-356C4.2	CDK18	CCDC174	PXT1	RFC3	NOMO2	NGRN	PMM2
GTF3C1	CSTF3	CEP112	XPA	FANCA	CNTN2	LSM3	MAPK14	LHFP	BFAR	RP11-697E2.6	ALG1
LAT	EIF3M	GH1	TGFBR1	TCF25	NUAK2	FANCD2	PI16	NHLRC3	UMOD	AC016251.1	CORO7-PAM16
LCMT1	SVIP	MAP3K3	PTCH1	GAS8	KLHDC8A	ATG7	CLPS	LHFP	PDXDC1	CIB1	SEC14L5
NPIPL1	AC132216.1	PPM1E	SLC35D2	RP11-356C4.2	PIK3C2B	GHRL	MAPK14	MRPS31	NOMO2	SV2B	NMRAL1
SNX29P2	CSTF3	AC005544.1	ALG2	FANCA	GOLT1A	ATG7	KIF6	DGKH	GPR139	GABARAPL3	NAGPA
SULT1A1	NAT10	TBX2	TRIM14	FANCA	PPP1R15B	ATP2B2	GLP1R	FOXO1	CTD-2349B8.1	RHCG	AC012676.1
GSG1L	CAT	HEATR6	MRPL50	SPIRE2	CYB5R1	VHL	TBC1D22B	KBTBD7	UMOD	SLCO3A1	ABAT
ERN2	KIAA1549L	RNFT1	TEX10	DEF8	KISS1	LSM3	PPARD	CCDC169	TMC7	RGMA	ALG1
IL27	ANO3	KCNH6	PTCH1	MC1R	TMEM81	ATG7	GLP1R	MTRF1	RRN3	FAM174B	TMEM186
PALB2	CAT	GNA13	ZNF367	CENPBD1	RP11-480I12.4	ZFYVE20	FKBP5	RFXAP	IQCK	SLCO3A1	AC012676.1
SBK1	AC103801.2	ERN1	NR4A3	FANCA	MDM4	SH3BP5	BTBD9	SMAD9	ABCC6	GABARAPL3	ROGDI
IL4R	DCDC5	TEX2	MSANTD3-TMEFF1	C16orf3	GOLT1A	LSM3	CCDC167	MTRF1	SHISA9	MAN2A2	NAGPA
ARHGAP17	AC132216.1	YPEL2	NCBP1	MC1R	RBBP5	COLQ	C6orf222	RFC3	NOMO2	PLIN1	SLX4
TUFM	METTL15	ICAM2	KRT8P11	AC133919.6	MFSD4	SH3BP5	COX6A1P2	NBEA	NDE1	AC016251.1	SLX4
CTB-134H23.2	KCNA4	KCNH6	HIATL2	FANCA	SYT2	FANCD2	ARMC12	SUGT1P3	RRN3	RCCD1	FAM100A
EIF3CL	LUZP2	RPS6KB1	CTSL2	GAS8	SYT2	SH3BP5	RPL10A	CCNA1	RP11-719K4.2	SEMA4B	RP11-127I20.4
IL21R	SLC5A12	CEP95	STX17	PRDM7	PLEKHA6	RPL32	SAYSD1	UFM1	C16orf62	FANCI	TMEM186
EIF3C	ANO3	MARCH10	ANP32B	DBNDD1	MDM4	GHRL	KCTD20	FAM48A	ARL6IP1	PRC1	HMOX2
GTF3C1	WT1	TACO1	ZNF510	TCF25	OPTC	FBLN2	MDGA1	EXOSC8	PDILT	SV2B	PMM2
EIF3C	KIAA1549L	DDX5	ZNF367	SPIRE2	ATP2B4	CHCHD4	TMEM217	RP11-298P3.4	NPIPP1	VPS33B	TRAP1
ERN2	GAS2	KCNH6	MRPL50	C16orf3	RABIF	CCDC174	LHFPL5	CCDC169	UMOD	PRC1	RP11-127I20.4
CTD-3203P2.2	EIF3M	CD79B	MSANTD3	TCF25	PPP1R12B	CAPN7	COX6A1P2	SOHLH2	PARN	RHCG	C16orf89
CTB-134H23.2	DEPDC7	DDX42	TSTD2	AC133919.6	LRRN2	HACL1	CLPSL1	RFXAP	GP2	AP3S2	TFAP4
ARHGAP17	ELP4	SMG8	ZNF510	DBNDD1	MDM4	ATP2B2	FANCE	NAA16	GDE1	ZNF774	USP7
CTD-3203P2.2	SVIP	GNA13	INVS	CENPBD1	CNTN2	EAF1	RAB44	SERTM1	ERCC4	ANPEP	RBFOX1
RBBP6	RCN1	C17orf82	C9orf174	SPIRE2	TMCC2	TMEM43	TMEM217	SERTM1	IQCK	TICRR	TEKT5
RABEP2	PRRG4	CTD-2535L24.2	TSTD2	FANCA	NUAK2	CCDC174	SRPK1	CCNA1	NTAN1	RGMA	C16orf96
HS3ST4	CD59	C17orf82	FANCC	SPIRE2	REN	VHL	FANCE	SOHLH2	RRN3	SLCO3A1	PAM16
PRKCB	ELP4	CSH2	DKFZP434H0512	DEF8	MDM4	SEC13	ARMC12	SLC25A15	CLEC19A	FES	SRL
CCDC101	SLC5A12	MAP3K3	FANCC	DBNDD1	KISS1	HRH1	RAB44	STARD13	SHISA9	PRC1	DNASE1
CTD-3203P2.2	METTL15	GDPD1	COL15A1	FANCA	MYBPH	SYN2	CDKN1A	SOHLH2	NTAN1	ANPEP	NLRC3
CCDC101	AC132216.1	VMP1	KRT8P11	DBNDD1	UBE2T	ZFYVE20	FTSJD2	NBEA	NTAN1	IDH2	METTL22
NPIPL1	FBXO3	RAD51C	XPA	FANCA	TMEM81	HACL1	CPNE5	SUGT1P3	IQCK	C15orf38-AP3S2	CORO7-PAM16
ATXN2L	NAT10	CCDC47	TMEFF1	FANCA	NFASC	NR2C2	KCNK16	N4BP2L1	GDE1	FANCI	MGRN1
PLK1	METTL15	C17orf72	FAM22G	MC1R	AC119673.1	SYN2	PPIL1	CCNA1	PLA2G10	FURIN	FAM86A
SLC5A11	FBXO3	PPM1D	ZNF510	C16orf3	NFASC	FANCD2	TEAD3	KBTBD7	XYLT1	AC016251.1	UBN1
NFATC2IP	AC103801.2	RGS9	XPA	AC133919.6	NUAK2	TIMP4	KCNK5	RGCC	RP11-1035H13.3	MAN2A2	ADCY9
SULT1A1	CAT	SMURF2	CORO2A	DBNDD1	MDM4	TAMM41	TEAD3	DCLK1	NPIP	RCCD1	HMOX2
NPIPL1	ELP4	CTD-2535L24.2	GABBR2	GAS8	MYOG	FBLN2	SAYSD1	SPG20	PARN	ZNF710	CDIP1
PALB2	PAX6	GH2	NR4A3	SPIRE2	ADIPOR1	BRK1	FKBP5	ALG5	ITPRIPL2	IDH2	PMM2
AQP8	FSHB	TRIM37	MSANTD3	PRDM7	MYOG	FANCD2	ARMC12	MRPS31	RRN3	RGMA	C16orf71
RABEP2	CAPRIN1	CEP112	SLC35D2	CENPBD1	ADIPOR1	TMEM40	ETV7	NHLRC3	TMC7	RGMA	ANKS3
KIAA0556	DEPDC7	PPM1D	ALG2	DEF8	LAX1	ATP2B2	SLC26A8	STARD13	RP11-1035H13.3	PRC1	C16orf89
KDM8	QSER1	CTD-2510F5.6	HEMGN	CENPBD1	KLHL12	BTD	TMEM217	FREM2	CLEC19A	BLM	RBFOX1
IL21R	ANO3	RGS9	ERP44	C16orf3	CHI3L1	TAMM41	MTCH1	KBTBD6	GDE1	C15orf38-AP3S2	C16orf71
ARHGAP17	BBOX1	CA4	SLC35D2	AC133919.6	PIK3C2B	TMEM43	CLPSL1	BRCA2	SYT17	MESP2	PPL
SNX29P2	FBXO3	RP11-178C3.1	DKFZP434H0512	RP11-356C4.2	LRRN2	NR2C2	ZFAND3	SMAD9	RPS15A	C15orf38	PAM16
GSG1L	IMMP1L	DCAF7	KRT8P11	PRDM7	CHI3L1	SEC13	CPNE5	N4BP2L1	NOMO2	ST8SIA2	SLX4
RBBP6	CAT	PTRH2	CORO2A	AC133919.6	CHI3L1	FANCD2OS	FGD2	N4BP2L2	ARL6IP1	TTLL13	SLX4
HS3ST4	PRRG4	CD79B	GABBR2	TCF25	KLHDC8A	GHRL	CCDC167	SPG20	PDILT	MESP1	CARHSP1
ARHGAP17	PAX6	STRADA	SEC61B	FANCA	ZC3H11A	COLQ	TBC1D22B	AKAP11	CCP110	RGMA	CORO7-PAM16
PRKCB	SLC5A12	METTL2A	COL15A1	FANCA	CYB5R1	TIMP4	KIF6	TRPC4	KIAA0430	MCTP2	RP11-127I20.4
IL27	QSER1	MARCH10	CORO2A	DBNDD1	MYBPH	LSM3	PPARD	ELF1	NTAN1	AC112693.2	USP7
TNRC6A	SLC5A12	BRIP1	HIATL2	AC133919.6	LRRN2	HACL1	SLC26A8	MTRF1	ABCC1	C15orf38	RP11-297M9.1
RBBP6	ABTB2	VMP1	FANCC	DBNDD1	ELK4	FBLN2	RNF8	SPG20OS	FOPNL	AC016251.1	NAGPA
CHP2	CD59	GH2	TSTD2	C16orf3	OPTC	RAF1	FGD2	RP11-298P3.4	XYLT1	FES	METTL22
ATXN2L	BDNF	PPM1E	FOXE1	DBNDD1	LRRN2	METTL6	RPL10A	RP11-298P3.4	ARL6IP1	C15orf38	RP11-297M9.1
SNX29P2	ELF5	APOH	BAAT	RP11-356C4.2	ETNK2	FGD5	TULP1	AKAP11	CTD-2349B8.1	TTLL13	ZNF500
NPIPL1	ABTB2	MARCH10	FANCC	AC133919.6	PPP1R15B	CAND2	MTCH1	CCDC169-SOHLH2	NOMO2	C15orf32	GLYR1
IL4R	PRRG4	APPBP2	MRPL50	FANCA	LGR6	C3orf20	CLPSL1	NAA16	PARN	SLCO3A1	METTL22
NFATC2IP	CSTF3	TEX2	MSANTD3	RP11-356C4.2	LRRN2	TPRXL	PXT1	SERTM1	COQ7	RP11-82I10.1	NUDT16L1
LCMT1	BBOX1	SMARCD2	NANS	GAS8	PPFIA4	TAMM41	KIF6	RP11-298P3.4	IQCK	UNC45A	DNASE1
CCDC101	RP11-17A1.2	GH2	TRIM14	RP11-356C4.2	LEMD1	FANCD2	TEAD3	SMAD9	KIAA0430	ZNF774	NAGPA
PLK1	FSHB	TBX4	C9orf156	TCF25	OPTC	PPARG	STK38	VWA8	RP11-1035H13.3	NGRN	RBFOX1
KIAA0556	WT1	DCAF7	COL15A1	C16orf3	LRRN2	METTL6	STK38	STOML3	NTAN1	BLM	ZNF500
PLK1	CAT	KCNH6	ERCC6L2	CENPBD1	SLC45A3	TATDN2	RPL10A	CSNK1A1L	XYLT1	MESP2	PPL
SBK1	ELF5	TEX2	TSTD2	GAS8	RBBP5	MKRN2-AS1	CCDC167	N4BP2L2	NOMO2	MESP1	EMP2
LAT	CSTF3	MRC2	PTCH1	FANCA	RABIF	FANCD2	TMEM217	MTRF1	RP11-1212A22.2	RP11-697E2.6	DNAJA3
NSMCE1	WT1	DDX5	CTSL2	DEF8	MDM4	ZFYVE20	C6orf89	ELF1	PDXDC1	FAM174B	FAM86A
SULT1A1	DNAJC24	APPBP2	COL15A1	GAS8	CYB5R1	CCDC174	ZFAND3	FAM216B	ITPRIPL2	GABARAPL3	SLX4
TUFM	CSTF3	TANC2	FOXE1	MC1R	CDK18	VHL	C6orf89	FAM48A	CTD-2349B8.1	ST8SIA2	EMP2
ATXN2L	RP11-17A1.2	APPBP2	SLC35D2	FANCA	SLC45A3	FANCD2	MAPK13	FAM48A	NOMO2	AC016251.1	TEKT5
PRKCB	FIBIN	CLTC	TMEFF1	MC1R	ATP2B4	SH3BP5	GLO1	NHLRC3	ABCC6	SEMA4B	CORO7-PAM16
BOLA2	HIPK3	CEP95	PTCH1	SPIRE2	MFSD4	WNT7A	PIM1	FAM216B	CLEC19A	C15orf38	ANKS3
NPIPL1	FANCF	DCAF7	CTSL2	RP11-356C4.2	ADIPOR1	RAF1	ARMC12	N4BP2L2	SYT17	KIF7	CDIP1
GTF3C1	C11orf91	TLK2	HIATL2	TCF25	PPP1R12B	LSM3	GLP1R	DCLK1	C16orf45	VPS33B	RP11-127I20.4
XPO6	MPPED2	TBX2	MSANTD3	AC133919.6	LEMD1	NUP210	CLPSL2	RFC3	RP11-1212A22.2	VPS33B	TRAP1
NFATC2IP	ANO3	CSHL1	SLC35D2	AC133919.6	RBBP5	MRPS25	FANCE	RGCC	ABCC6	SPATA8	EMP2
BOLA2	CCDC34	CSH1	NR4A3	TCF25	LGR6	TPRXL	KCNK16	RFXAP	NDE1	C15orf38-AP3S2	RBFOX1
CTD-3203P2.2	SLC5A12	APOH	TMOD1	GAS8	MDM4	SEC13	C6orf222	FREM2	C16orf45	KIF7	ROGDI
CHP2	AC132216.1	RPS6KB1	ERCC6L2	FANCA	RBBP5	ATG7	ARMC12	RFXAP	C16orf88	IDH2	ABAT
ERN2	MPPED2	PPM1E	DKFZP434H0512	RP11-356C4.2	RBBP5	SLC6A11	CLPS	SOHLH2	ERCC4	PRC1	TMEM186
RABEP2	KIF18A	RP11-51F16.8	CORO2A	PRDM7	TMEM183A	SYN2	ARMC12	TRPC4	RP11-719K4.1	GDPGP1	C16orf89
NSMCE1	ABTB2	CCDC47	SLC35D2	FANCA	ZBED6	HRH1	PNPLA1	SPG20OS	SYT17	ST8SIA2	ANKS3
CD19	SLC5A12	CSHL1	PTCH1	RP11-356C4.2	DSTYK	SLC6A6	CLPSL2	COG6	C16orf45	FURIN	C16orf89
APOBR	IMMP1L	CACNG1	MSANTD3	DEF8	ZC3H11A	TATDN2	MTCH1	WBP4	ERCC4	RP11-697E2.6	CORO7-PAM16
CHP2	ELF5	RGS9	GABBR2	RP11-356C4.2	RP11-480I12.4	NR2C2	PNPLA1	AL133318.1	C16orf88	C15orf38-AP3S2	EMP2
BOLA2	NAT10	AC005544.1	MSANTD3-TMEFF1	TCF25	CNTN2	RPL32	DAAM2	STARD13	FOPNL	C15orf38-AP3S2	SLX4
ZKSCAN2	SLC5A12	SMURF2	KRT8P11	FANCA	NFASC	CAPN7	PXT1	DGKH	GPRC5B	SLCO3A1	ROGDI
GSG1L	EHF	SKA2	TMEFF1	C16orf3	SLC45A3	RAF1	CLPSL1	PDS5B	NPIP	WDR93	HMOX2
CHP2	DEPDC7	SMURF2	ZNF782	GAS8	LRRN2	FGD5	RNF8	KBTBD7	FOPNL	FANCI	ZNF500
LCMT1	WT1	CLTC	ERCC6L2	DEF8	REN	SYN2	CLPS	NAA16	TMC5	ANPEP	UBN1
PRKCB	MUC15	TUBD1	ANP32B	PRDM7	KLHDC8A	ATG7	GLO1	WBP4	GPRC5B	IQGAP1	C16orf71
PALB2	HIPK3	MARCH10	C9orf156	RP11-356C4.2	TMEM81	CAPN7	ETV7	SOHLH2	C16orf88	SEMA4B	ABAT
AQP8	DEPDC7	TUBD1	FOXE1	FANCA	PRELP	PPARG	MTCH1	PROSER1	MYH11	PRC1	TFAP4
ATXN2L	FBXO3	VMP1	TRIM14	FANCA	ADIPOR1	SEC13	PPARD	TNFSF11	GP2	MESP2	SEC14L5
CCDC101	KIAA1549L	CACNG4	DKFZP434H0512	FANCA	PPP1R12B	SYN2	DAAM2	STARD13	ITPRIPL2	BLM	ALG1
TNRC6A	RCN1	CSH1	MRPL50	DBNDD1	GOLT1A	MKRN2-AS1	FTSJD2	SOHLH2	CTD-2349B8.1	TTLL13	ADCY9
DCTN5	ELP4	CACNG1	ERCC6L2	C16orf3	MYBPH	EAF1	PIM1	FREM2	ERCC4	FANCI	HMOX2
CTB-134H23.2	DNAJC24	POLG2	FOXE1	CENPBD1	MDM4	XPC	KCNK16	ALG5	CTD-2349B8.1	C15orf38	GLIS2
CD19	RP11-17A1.2	TEX2	XPA	SPIRE2	ETNK2	MKRN2	RNF8	STARD13	CLEC19A	AP3S2	SRL
IL27	RCN1	MRC2	MSANTD3	DEF8	RABIF	FGD5	CLPSL2	TRPC4	C16orf45	RCCD1	RBFOX1
LCMT1	MPPED2	YPEL2	DKFZP434H0512	GAS8	ZC3H11A	CCDC174	GLP1R	MTRF1	IQCK	KIF7	TFAP4
RABEP2	FANCF	C17orf72	SLC35D2	DEF8	OPTC	EAF1	KCNK17	DCLK1	SMG1	FES	EMP2
BOLA2	BDNF	CACNG5	COL15A1	C16orf3	KLHDC8A	AC034193.1	STK38	SPG20OS	XYLT1	TICRR	PPL
CCDC101	ANO5	MARCH10	AAED1	DBNDD1	CYB5R1	PPARG	RNF8	CCDC169	ABCC1	MESP2	GRIN2A
SBK1	KIF18A	EFCAB3	NCBP1	SPIRE2	FMOD	FBLN2	BTBD9	DCLK1	C16orf45	FANCI	CREBBP
TUFM	RCN1	APPBP2	ANKS6	DBNDD1	RP11-480I12.4	GHRL	TBC1D22B	WBP4	NDE1	RP11-82I10.1	C16orf72
ARHGAP17	QSER1	DDX42	MSANTD3-TMEFF1	GAS8	KLHL12	VHL	GLO1	SPG20	NPIP	GDPGP1	C16orf72
