0 1 2 3 4 5 6 7 8 9 10 11
APOBR RP11-17A1.2 USP32 TMEFF1 GAS8 LRRN2 PPARG C6orf89 DGKH C16orf62 NR2F2 CDIP1
CHP2 BBOX1 RGS9 FOXE1 MC1R FMOD BTD BTBD9 ALG5 NOMO3 BLM C16orf72
CCDC101 ELF5 CACNG4 HEMGN SPIRE2 CHI3L1 NR2C2 CDKN1A AL133318.1 CCP110 NGRN NAGPA
SULT1A2 SVIP RAD51C MRPL50 SPIRE2 SYT2 TAMM41 KCNK16 N4BP2L1 GDE1 FURIN GLYR1
XPO6 FBXO3 RGS9 DKFZP434H0512 GAS8 ELK4 HACL1 KIF6 TRPC4 GP2 IQGAP1 RP11-127I20.4
CTB-134H23.2 CAT DDX5 HEMGN GAS8 CHIT1 TAMM41 RPL10A STOML3 TMC5 POLG ABAT
GSG1L HIPK3 TRIM37 STX17 RP11-356C4.2 AC119673.1 IRAK2 DAAM2 MAB21L1 ERCC4 FANCI FAM100A
ARHGAP17 BBOX1 VMP1 DKFZP434H0512 RP11-356C4.2 NUAK2 CAPN7 RNF8 STARD13 PLA2G10 FANCI AC012676.1
SLC5A11 CD59 RPS6KB1 KRT8P11 AC133919.6 ELK4 MRPS25 KCNK16 KL TMC7 AC112693.2 ROGDI
CTB-134H23.2 CCDC34 C17orf64 HSD17B3 DBNDD1 KDM5B AC034193.1 CLPSL2 VWA8 NTAN1 RGMA EMP2
RABEP2 BBOX1 CACNG5 STX17 RP11-356C4.2 NFASC ATP2B2 SRPK1 ELF1 UMOD IQGAP1 SEPT12
NFATC2IP METTL15 CSH2 SLC35D2 GAS8 CYB5R1 C3orf20 SRSF3 COG6 FOPNL RCCD1 FAM86A
EIF3C FSHB CSH2 ANKS6 C16orf3 SLC45A3 SYN2 DAAM2 AL133318.1 SMG1 GABARAPL3 NMRAL1
EIF3C C11orf91 KCNH6 TMEFF1 C16orf3 TMEM183A ATG7 TEAD3 FAM48A RP11-719K4.1 RP11-82I10.1 CARHSP1
CTD-3203P2.2 DCDC5 GNA13 HIATL2 DEF8 CYB5R1 FANCD2OS FTSJD2 WBP4 NPIP SPATA8 HMOX2
GTF3C1 ARL14EP SCN4A ZNF189 C16orf3 MYBPH IRAK2 STK38 EXOSC8 KIAA0430 SEMA4B SRL
IL21R LGR4 DDX42 MSANTD3-TMEFF1 PRDM7 RABIF FANCD2 MTCH1 TNFSF11 GPRC5B SV2B ROGDI
KDM8 LIN7C RP11-178C3.1 ZNF367 CENPBD1 CYB5R1 MKRN2 FTSJD2 NBEA NOMO1 MESP1 GRIN2A
RBBP6 ELF5 CLTC TSTD2 TCF25 SNRPE FANCD2 BRPF3 SPG20 TMC7 KIF7 MGRN1
EIF3CL NAT10 RP11-178C3.1 MRPL50 SPIRE2 LEMD1 TMEM40 PPARD KBTBD7 NDE1 NGRN VASN
ZKSCAN2 C11orf91 DCAF7 DKFZP434H0512 DBNDD1 OPTC FANCD2OS CLPS AL133318.1 IQCK RHCG ROGDI
LCMT1 ARL14EP AC005544.1 C9orf174 FANCA ADORA1 TSEN2 MAPK13 CCDC169-SOHLH2 PARN ZNF710 PPL
TUFM LUZP2 CEP112 GALNT12 CENPBD1 PPP1R12B SLC6A6 ETV7 SOHLH2 MKL2 GABARAPL3 TEKT5
IL4R CSTF3 BRIP1 TGFBR1 CENPBD1 MFSD4 ATP2B2 LHFPL5 SOHLH2 ERCC4 MESP1 NMRAL1
PLK1 FSHB NACA2 HIATL2 FANCA KISS1 BRK1 CPNE5 TNFSF11 IQCK FES EMP2
SBK1 CSTF3 APPBP2 ERCC6L2 C16orf3 MYOG FANCD2OS KCTD20 COG6 PDXDC1 GABARAPL3 SLX4
EIF3CL ELP4 VMP1 FAM22G MC1R ETNK2 XPC TEAD3 N4BP2L2 ERCC4 RGMA EMP2
PLK1 PAX6 TUBD1 GALNT12 MC1R CYB5R1 SLC6A1 MAPK14 AKAP11 PDXDC1 ZNF710 SEPT12
SBK1 ARL14EP RP11-15E18.4 ZNF782 GAS8 KLHL12 CAND2 MTCH1 CSNK1A1L CTD-2349B8.1 RP11-82I10.1 FAM86A
RBBP6 CAT CACNG1 C9orf174 RP11-356C4.2 TMCC2 HACL1 C6orf89 SERTM1 BFAR ARRDC4 GLYR1
CTD-3203P2.2 ELF5 CTD-2510F5.6 TEX10 C16orf3 REN NUP210 DAAM2 DGKH SHISA9 ANPEP UBN1
CTB-134H23.2 MPPED2 C17orf64 ANP32B DBNDD1 LAX1 FGD5 RAB44 VWA8 GDE1 HDDC3 SLX4
IL27 RCN1 MARCH10 PTCH1 GAS8 AC119673.1 FGD5 ETV7 PROSER1 GP2 SV2B ANKS3
SBK1 LUZP2 TLK2 INVS DBNDD1 NFASC PPARG PNPLA1 CSNK1A1L GP2 SEMA4B TMEM186
PRKCB ARL14EP C17orf64 SEC61B FANCA AC119673.1 VGLL4 KIF6 ALG5 NOMO3 MESP2 GRIN2A
NFATC2IP KIAA1549L TEX2 AAED1 DEF8 GOLT1A HDAC11 PI16 AL133318.1 PLA2G10 UNC45A AC012676.1
NPIPL1 DCDC5 PRKCA KRT8P11 DEF8 LEMD1 ATG7 CLPS PROSER1 GPRC5B HDDC3 GRIN2A
CTD-3203P2.2 WT1 PSMC5 ERP44 TCF25 RABIF VHL FKBP5 TRPC4 GPRC5B UNC45A TEKT5
ERN2 AC132216.1 TBX2 MSANTD3 PRDM7 KLHDC8A FGD5 KCTD20 DCLK1 KIAA0430 GABARAPL3 C16orf71
SPNS1 AC103801.2 BCAS3 CORO2A PRDM7 KISS1 NUP210 RNF8 KL RP11-1035H13.3 SEMA4B HMOX2
TNRC6A CD59 STRADA STX17 GAS8 MDM4 HRH1 PI16 PROSER1 ERCC4 ZNF774 FAM100A
KDM8 FANCF CACNG4 MSANTD3 DBNDD1 CDK18 TIMP4 KIF6 CCDC169 RP11-1035H13.3 IQGAP1 UBN1
EIF3CL EHF MARCH10 TRIM14 SPIRE2 UBE2T C3orf20 FTSJD2 AL133318.1 UMOD MAN2A2 NLRC3
CCDC101 ELF5 NACA2 CORO2A FANCA ELK4 TSEN2 KCNK16 BRCA2 TMC5 GDPGP1 AC012676.1
PALB2 CAPRIN1 MAP3K3 HIATL2 PRDM7 PLEKHA6 FGD5 CLPSL2 N4BP2L1 C16orf88 PEX11A PAM16
CACNG3 FSHB MAP3K3 ZNF367 CENPBD1 CNTN2 XPC CPNE5 LHFP NTAN1 RP11-82I10.1 DNASE1
NFATC2IP EHF C17orf82 TBC1D2 GAS8 KLHL12 SLC6A1 MAPK14 POSTN GPRC5B SV2B SEPT12
DCTN5 KIAA1549L HEATR6 MSANTD3 DBNDD1 TMCC2 SLC6A1 DNAH8 FREM2 NOMO2 ST8SIA2 ZNF500
CD19 SLC17A6 GH2 INVS FANCA CYB5R1 TMEM43 KCTD20 RGCC BFAR RP11-82I10.1 USP7
SBK1 EHF C17orf82 TMOD1 TCF25 NFASC SEC13 KCNK17 UFM1 RP11-1035H13.3 PLIN1 SLX4
CACNG3 CAT RNFT1 HABP4 C16orf3 ZC3H11A ZFYVE20 PXT1 TRPC4 BFAR GDPGP1 CDIP1
CTD-3203P2.2 KIAA1549L AXIN2 COL15A1 RP11-356C4.2 ZC3H11A HDAC11 SLC26A8 FREM2 COQ7 BLM TMEM114
ARHGAP17 ARL14EP TRIM37 ZNF510 FANCA OPTC FGD5 SRPK1 SPG20 XYLT1 ZNF774 RP11-297M9.1
CCDC101 CAT CCDC47 PTCH1 DBNDD1 PPP1R15B VGLL4 ARMC12 ALG5 MKL2 GDPGP1 AC012676.1
KIAA0556 CD59 MRC2 TGFBR1 FANCA DSTYK VHL TBC1D22B DGKH BFAR PEX11A PAM16
ATXN2L NAT10 CD79B BAAT C16orf3 LAX1 SH3BP5 GLP1R N4BP2L1 NOMO1 NGRN ABAT
HS3ST4 KIF18A PRR11 TDRD7 AC133919.6 KDM5B MKRN2-AS1 LHFPL5 TRPC4 GP2 FANCI SEC14L5
CHP2 ANO5 FTSJ3 HABP4 TCF25 SOX13 RAF1 DNAH8 KBTBD6 NOMO3 PEX11A ALG1
CCDC101 RCN1 CD79B PTCH1 GAS8 ZC3H11A AC034193.1 PI16 RP11-298P3.4 NPIPP1 MESP1 USP7
ATXN2L CCDC73 INTS2 BAAT TCF25 LAX1 BTD PXT1 CCNA1 RP11-1035H13.3 NGRN RP11-297M9.1
ATP2A1 HIPK3 POLG2 ANP32B C16orf3 MYOG ATP2B2 FGD2 SUGT1P3 UMOD SPATA8 EMP2
CHP2 ANO5 GH2 ALG2 FANCA PIK3C2B TPRXL RNF8 VWA8 TMC5 NGRN ADCY9
DCTN5 FANCF CSH1 XPA GAS8 UBE2T HACL1 RNF8 EXOSC8 ERCC4 IQGAP1 ADCY9
ERN2 LUZP2 CTD-2535L24.2 TMEFF1 GAS8 MYOG ATP2B2 KCNK16 PROSER1 GPRC5B FAM174B ADCY9
XPO6 SLC17A6 C17orf72 CTSL2 SPIRE2 ADIPOR1 AC034193.1 SRPK1 CCDC169 UMOD CRTC3 C16orf72
IL21R CSTF3 GH1 LPPR1 TCF25 OPTC TPRXL SAYSD1 CCNA1 ERCC4 C15orf38 PMM2
ZKSCAN2 LGR4 CTD-2535L24.2 LPPR1 SPIRE2 PPFIA4 NR2C2 MTCH1 COG6 GPRC5B AP3S2 TEKT5
EIF3C ANO3 CACNG1 ANP32B C16orf3 RABIF TIMP4 SAYSD1 STARD13 MKL2 MESP2 RP11-127I20.4
RABEP2 AC103801.2 SKA2 ERP44 AC133919.6 PIK3C2B FANCD2 CLPSL1 NAA16 C16orf88 FANCI FAM86A
LAT EHF GNA13 NCBP1 SPIRE2 MFSD4 CAPN7 LHFPL5 COG6 NDE1 AP3S2 CORO7-PAM16
NUPR1 ANO5 METTL2A STX17 C16orf3 SNRPE EAF1 C6orf222 KL PDXDC1 POLG C16orf96
NSMCE1 DEPDC7 CTD-2535L24.2 C9orf156 DEF8 MYOG HDAC11 CPNE5 SERTM1 CLEC19A FURIN ANKS3
GSG1L MPPED2 KCNH6 MSANTD3-TMEFF1 FANCA DSTYK METTL6 MTCH1 SERTM1 PARN IQGAP1 NMRAL1
ATP2A1 CAT GDPD1 SLC35D2 FANCA RABIF TPRXL TMEM217 UFM1 PARN TICRR FAM86A
EIF3CL MPPED2 DDX42 TMEFF1 DBNDD1 ATP2B4 TAMM41 PI16 CCDC169 GPRC5B IDH2 USP7
CHP2 CCDC73 DDX5 MRPL50 FANCA NFASC SH3BP5 PPARD SERTM1 PARN ST8SIA2 FAM100A
SNX29P2 KIAA1549L ICAM2 ERCC6L2 TCF25 PPP1R15B PPARG PPIL1 VWA8 C16orf88 FAM174B NMRAL1
BOLA2 RCN1 MED13 ZNF510 GAS8 RBBP5 TATDN2 COX6A1P2 MRPS31 UMOD HDDC3 RP11-127I20.4
TNRC6A AC103801.2 CD79B PTCH1 DEF8 ZC3H11A FANCD2 FKBP5 TRPC4 IQCK TTLL13 TFAP4
CHP2 DCDC5 VMP1 ZNF782 FANCA CHI3L1 TPRXL DNAH8 RFC3 ABCC6 SEMA4B CDIP1
LAT ANO5 DDX5 TMOD1 DEF8 PPP1R15B HRH1 KCNK5 FREM2 NPIPP1 GDPGP1 C16orf96
CCDC101 IMMP1L GNA13 MSANTD3-TMEFF1 MC1R DSTYK TPRXL KCTD20 CSNK1A1L C16orf62 ANPEP TEKT5
DCTN5 CAPRIN1 RAD51C FAM22G FANCA TMEM183A FANCD2 GLO1 CCNA1 KIAA0430 PLIN1 ABAT
IL21R GAS2 AXIN2 FOXE1 TCF25 UBE2T EAF1 SRPK1 AL133318.1 MYH11 MCTP2 AC012676.1
CTD-3203P2.2 BBOX1 CTD-2510F5.6 TDRD7 FANCA NUAK2 TIMP4 C6orf89 SOHLH2 GPRC5B MESP2 NLRC3
DCTN5 RP11-17A1.2 EFCAB3 ZNF367 DBNDD1 CNTN2 C3orf20 PI16 KBTBD7 RPS15A KIF7 METTL22
EIF3C EHF ICAM2 FAM22G C16orf3 CYB5R1 XPC LHFPL5 N4BP2L1 IQCK RP11-82I10.1 GRIN2A
EIF3C BBOX1 RP11-15E18.4 INVS DBNDD1 PPP1R12B LSM3 RAB44 NHLRC3 SYT17 RGMA DNAJA3
PLK1 ANO3 CYB561 TDRD7 PRDM7 CNTN2 SH3BP5 TBC1D22B CCDC169-SOHLH2 SMG1 CIB1 UBN1
CCDC101 GAS2 GDPD1 ZNF367 GAS8 DSTYK NUP210 LHFPL5 FAM48A NOMO2 FANCI AC012676.1
ZKSCAN2 TCP11L1 DDX42 TRIM14 AC133919.6 REN CAPN7 PNPLA1 POSTN RRN3 CHD2 DNASE1
CCDC101 AC132216.1 RPS6KB1 CTSL2 CENPBD1 ADORA1 HDAC11 FGD2 FAM48A NPIPP1 C15orf38-AP3S2 ROGDI
AQP8 ELF5 PPM1E ZNF367 SPIRE2 UBE2T TAMM41 PPARD STOML3 C16orf88 ST8SIA2 SEPT12
SLC5A11 ARL14EP PPM1E HEMGN GAS8 TMCC2 IRAK2 PPARD N4BP2L2 IQCK RP11-697E2.6 PAM16
CTB-134H23.2 QSER1 SMARCD2 FOXE1 DBNDD1 ATP2B4 XPC TEAD3 SOHLH2 C16orf62 FANCI CREBBP
SNX29P2 KCNA4 CCDC47 TDRD7 FANCA TMEM81 TMEM43 BRPF3 RP11-298P3.4 GPR139 ST8SIA2 C16orf72
NUPR1 AC132216.1 APPBP2 NANS MC1R UBE2T AC034193.1 KCNK17 FREM2 PARN ZNF774 ALG1
NPIPL1 FIBIN TBX2 MSANTD3 AC133919.6 MDM4 RAF1 ARMC12 KBTBD6 SYT17 ARRDC4 NUDT16L1
IL27 CCDC34 TLK2 KRT8P11 SPIRE2 PPFIA4 ZFYVE20 FANCE N4BP2L1 C16orf62 TTLL13 TRAP1
ATP2A1 AC103801.2 TBX4 BAAT CENPBD1 DSTYK IRAK2 STK38 RFXAP C16orf45 GDPGP1 NLRC3
PLK1 TCP11L1 APPBP2 INVS MC1R ATP2B4 TMEM43 KCTD20 N4BP2L1 PDILT NR2F2 C16orf72
NSMCE1 ELP4 NACA2 NCBP1 RP11-356C4.2 BTG2 IRAK2 FTSJD2 MAB21L1 ERCC4 SLCO3A1 SLX4
CTD-3203P2.2 LMO2 DCAF7 TBC1D2 PRDM7 KLHDC8A CAPN7 MAPK14 ELF1 RP11-467M13.1 CHD2 ALG1
KIAA0556 EIF3M PPM1E MRPL50 CENPBD1 LGR6 HACL1 CDKN1A KBTBD7 SHISA9 SV2B FAM86A
PLK1 SLC17A6 KCNH6 CTSL2 PRDM7 ELK4 MKRN2-AS1 CPNE5 SLC25A15 MYH11 ZNF710 HMOX2
NSMCE1 NAT10 CACNG1 SLC35D2 DBNDD1 ZBED6 SLC6A6 TBC1D22B DGKH ITPRIPL2 FES DNAJA3
EIF3C EHF CA4 ERP44 FANCA REN TMEM40 PPIL1 CCDC169-SOHLH2 RP11-467M13.1 RP11-697E2.6 RBFOX1
RABEP2 IMMP1L GNA13 GALNT12 SPIRE2 UBE2T MKRN2 RNF8 FREM2 RP11-719K4.2 HDDC3 ADCY9
ZKSCAN2 TCP11L1 PTRH2 COL15A1 DEF8 PPFIA4 SYN2 FTSJD2 MRPS31 ABCC1 SEMA4B DNASE1
PLK1 FBXO3 AXIN2 ANKS6 FANCA TMEM81 TAMM41 FANCE WBP4 ITPRIPL2 SLCO3A1 PPL
EIF3CL CCDC34 SCN4A FANCC GAS8 RABIF AC034193.1 MAPK14 NHLRC3 GPR139 PLIN1 METTL22
EIF3C SLC5A12 GDPD1 TDRD7 RP11-356C4.2 ADORA1 BRK1 ZFAND3 SMAD9 SMG1 ZNF774 DNAJA3
NUPR1 ELF5 BRIP1 LPPR1 RP11-356C4.2 TMEM183A PPARG RNF8 NBEA C16orf62 ANPEP ROGDI
KIAA0556 SLC17A6 AXIN2 DKFZP434H0512 SPIRE2 ADORA1 COLQ SRSF3 MAB21L1 NPIP AC112693.2 HMOX2
ARHGAP17 HIPK3 PPM1D HABP4 DEF8 DSTYK FANCD2 FANCE BRCA2 ABCC6 RP11-82I10.1 RBFOX1
PRKCB ANO5 HEATR6 DKFZP434H0512 DEF8 MDM4 PPARG CCDC167 SERTM1 GPRC5B CHD2 TMEM186
ERN2 BDNF FTSJ3 MSANTD3-TMEFF1 PRDM7 ADORA1 METTL6 ZFAND3 KBTBD6 NTAN1 NGRN PAM16
RABEP2 ABTB2 VMP1 ZNF367 MC1R PIK3C2B SLC6A11 TMEM217 RGCC SYT17 ST8SIA2 SLX4
BOLA2 BDNF TBX2 INVS SPIRE2 TMCC2 SEC13 DAAM2 CSNK1A1L NPIPP1 FES ALG1
ATXN2L WT1 POLG2 ERP44 C16orf3 CHI3L1 AC034193.1 PPARD SUGT1P3 RPS15A NGRN ALG1
TUFM SLC17A6 TRIM37 NR4A3 MC1R ADORA1 VHL FANCE FAM48A RPS15A MCTP2 VASN
SH2B1 CAT TRIM37 ALG2 C16orf3 CHI3L1 ZFYVE20 C6orf222 BRCA2 ARL6IP1 FANCI TEKT5
XPO6 QSER1 USP32 SLC35D2 RP11-356C4.2 PLEKHA6 CCDC174 STK38 TRPC4 PLA2G10 NGRN NAGPA
LCMT1 ELF5 RGS9 TMEFF1 RP11-356C4.2 KISS1 HACL1 CCDC167 PROSER1 ITPRIPL2 GABARAPL3 PPL
CCDC101 PRRG4 LRRC37A3 HIATL2 PRDM7 REN TMEM43 PPARD KL RRN3 ZNF774 GLYR1
BOLA2 FBXO3 NACA2 LPPR1 GAS8 LGR6 SLC6A6 CLPSL1 MAB21L1 ABCC1 NR2F2 ALG1
ERN2 NAT10 CACNG4 CDC14B MC1R RP11-480I12.4 CAND2 TULP1 DGKH MKL2 GABARAPL3 CARHSP1
ATP2A1 DCDC5 CSH2 ERP44 DBNDD1 SLC45A3 TMEM43 LHFPL5 FAM216B KIAA0430 MESP2 NMRAL1
ATP2A1 DNAJC24 CLTC TMEFF1 FANCA ADIPOR1 PPARG FKBP5 FAM48A KIAA0430 RP11-697E2.6 C16orf72
EIF3CL MPPED2 STRADA TEX10 C16orf3 CHI3L1 FANCD2 MDGA1 PDS5B AC092291.2 ZNF774 GLIS2
GTF3C1 CAT SMG8 GABBR2 C16orf3 CYB5R1 TAMM41 PPIL1 N4BP2L1 GDE1 ANPEP NMRAL1
CTB-134H23.2 ABTB2 RPS6KB1 FANCC CENPBD1 UBE2T CHCHD4 CLPS RFXAP GP2 PRC1 CARHSP1
XPO6 EIF3M PTRH2 ANP32B FANCA KLHL12 HRH1 DNAH8 RFC3 C16orf62 MAN2A2 AC012676.1
HS3ST4 GAS2 DDX5 HABP4 RP11-356C4.2 MDM4 FBLN2 FANCE RFC3 C16orf62 GDPGP1 C16orf96
NPIPL1 FANCF TBX2 FAM22G C16orf3 ADIPOR1 NR2C2 PXT1 CCDC169-SOHLH2 NTAN1 SEMA4B GLIS2
EIF3C GAS2 C17orf64 TBC1D2 GAS8 NUAK2 AC034193.1 CPNE5 NBEA GDE1 TTLL13 CORO7-PAM16
CHP2 ELF5 YPEL2 C9orf156 RP11-356C4.2 LRRN2 NR2C2 SRSF3 N4BP2L2 CCP110 FURIN MGRN1
CHP2 SLC5A12 C17orf72 ERCC6L2 FANCA REN VHL CLPS EXOSC8 PDXDC1 FES SEC14L5
KDM8 DCDC5 RP11-51F16.8 MSANTD3-TMEFF1 CENPBD1 SOX13 SLC6A11 TMEM217 FAM48A GP2 FANCI TEKT5
NFATC2IP HIPK3 MAP3K3 MSANTD3-TMEFF1 RP11-356C4.2 ZC3H11A VHL CLPS SOHLH2 COQ7 NR2F2 TEKT5
HS3ST4 AC103801.2 MARCH10 ERCC6L2 FANCA CYB5R1 FANCD2 DNAH8 KBTBD7 GPR139 ZNF774 SLX4
NFATC2IP NAT10 NACA2 HEMGN FANCA BTG2 CAPN7 FANCE EXOSC8 NOMO2 KIF7 TEKT5
APOBR CCDC73 PPM1D C9orf156 C16orf3 BTG2 RAF1 MAPK14 SMAD9 GP2 AP3S2 C16orf89
LAT FANCF METTL2A ANKS6 TCF25 PPFIA4 TSEN2 SAYSD1 TNFSF11 MKL2 SV2B FAM86A
NSMCE1 DEPDC7 CA4 XPA PRDM7 LGR6 CHCHD4 CCDC167 TRPC4 NTAN1 SEMA4B GRIN2A
PALB2 LGR4 PPM1E AAED1 FANCA DSTYK AC034193.1 CLPS EXOSC8 GP2 HDDC3 PMM2
SULT1A2 NAT10 SMARCD2 ZNF367 FANCA MFSD4 NR2C2 KCNK17 UFM1 GDE1 ST8SIA2 NLRC3
XPO6 METTL15 CACNG5 MURC AC133919.6 UBE2T PPARG FANCE BRCA2 NDE1 KIF7 NMRAL1
ARHGAP17 WT1 HEATR6 TBC1D2 DBNDD1 ADORA1 CHCHD4 SAYSD1 POSTN RP11-1035H13.3 WDR93 SLX4
IL4R SVIP PPM1D TRIM14 AC133919.6 OPTC VGLL4 ZFAND3 DGKH ABCC1 FES EMP2
IL4R GAS2 LRRC37A3 MURC TCF25 MYBPH FANCD2 SRSF3 CCDC169 BFAR FANCI SLX4
AQP8 TCP11L1 TRIM37 FANCC DBNDD1 BTG2 TSEN2 CLPSL1 BRCA2 IQCK TTLL13 FAM86A
CD19 FANCF CEP112 ALG2 FANCA CHI3L1 CAPN7 PIM1 CCNA1 ABCC6 SPATA8 PAM16
XPO6 BDNF CEP112 MRPL50 DBNDD1 OPTC FANCD2 ETV7 UFM1 C16orf45 MESP2 NAGPA
IL27 METTL15 GH2 PTCH1 CENPBD1 REN RPL32 PXT1 ELF1 ARL6IP1 MESP2 CORO7-PAM16
TNRC6A LMO2 RP11-15E18.4 PTCH1 SPIRE2 PIK3C2B VGLL4 C6orf222 BRCA2 NOMO2 PEX11A ADCY9
IL27 PRRG4 RP11-51F16.8 TDRD7 DEF8 UBE2T MKRN2 ZFAND3 SERTM1 TMC7 SEMA4B NMRAL1
RBBP6 HIPK3 SMURF2 STX17 FANCA RBBP5 CAPN7 FANCE PROSER1 ARL6IP1 CHD2 CREBBP
DCTN5 PAX6 SCN4A ERP44 RP11-356C4.2 CYB5R1 MKRN2-AS1 LHFPL5 STARD13 ABCC6 C15orf38-AP3S2 C16orf71
SLC5A11 FANCF GDPD1 SEC61B TCF25 KISS1 FANCD2OS PNPLA1 CCDC169 GP2 AC087477.1 PAM16
NFATC2IP ANO3 CACNG4 GALNT12 GAS8 CHI3L1 CHCHD4 SAYSD1 KL C16orf62 ARRDC4 CORO7-PAM16
PALB2 C11orf91 FTSJ3 MURC DBNDD1 AC119673.1 VHL MDGA1 FREM2 ARL6IP1 TICRR CORO7
APOBR ABTB2 PRR11 FANCC DBNDD1 MYBPH FBLN2 MTCH1 KBTBD7 ITPRIPL2 RP11-697E2.6 DNASE1
NPIPL1 SLC17A6 NACA2 KRT8P11 AC133919.6 SLC45A3 VGLL4 SRPK1 RGCC PDXDC1 FANCI C16orf89
SLC5A11 METTL15 RPS6KB1 TRIM14 C16orf3 ZBED6 TMEM43 CLPSL1 MTRF1 PDILT C15orf38-AP3S2 SLX4
RBBP6 RP11-17A1.2 C17orf64 NR4A3 MC1R CDK18 METTL6 FANCE KL PARN MAN2A2 ATF7IP2
LCMT1 FANCF CEP112 INVS TCF25 AC119673.1 ATP2B2 SRPK1 N4BP2L2 GPR139 C15orf38 USP7
PALB2 MUC15 VMP1 TSTD2 DBNDD1 NUAK2 VHL COX6A1P2 SMAD9 PARN MCTP2 USP7
PALB2 TCP11L1 GH1 INVS PRDM7 CNTN2 HDAC11 FKBP5 UFM1 CCP110 FURIN NAGPA
KDM8 KIAA1549L HEATR6 HEMGN DBNDD1 RP11-480I12.4 MRPS25 PNPLA1 BRCA2 SYT17 MCTP2 SEC14L5
DCTN5 EHF STRADA CORO2A FANCA DSTYK SLC6A6 FKBP5 MRPS31 PDILT BLM ADCY9
CD19 GAS2 STRADA CORO2A GAS8 ELK4 FBLN2 C6orf222 N4BP2L1 UMOD RGMA METTL22
NPIPL1 LIN7C TUBD1 XPA GAS8 PLEKHA6 BRK1 PI16 DCLK1 PDILT RGMA DNASE1
PALB2 AC132216.1 CSHL1 HIATL2 RP11-356C4.2 ATP2B4 SLC6A1 SRSF3 BRCA2 ITPRIPL2 SV2B ANKS3
RABEP2 LIN7C LIMD2 PTCH1 FANCA PPP1R12B FANCD2OS FANCE LHFP CCP110 SEMA4B RBFOX1
NFATC2IP DCDC5 POLG2 C9orf174 TCF25 NFASC ZFYVE20 PNPLA1 POSTN BFAR IQGAP1 RBFOX1
PALB2 ANO5 DDX42 FANCC TCF25 KLHDC8A EAF1 KCNK5 WBP4 KIAA0430 ST8SIA2 DNAJA3
APOBR SLC5A12 AC005544.1 NCBP1 C16orf3 KDM5B XPC SLC26A8 UFM1 BFAR RP11-697E2.6 ATF7IP2
IL21R AC103801.2 SMG8 HABP4 PRDM7 BTG2 HRH1 PNPLA1 N4BP2L2 ERCC4 RCCD1 GLYR1
ATP2A1 FBXO3 INTS2 CTSL2 FANCA ZBED6 NUP210 SRPK1 MAB21L1 IQCK RHCG SLX4
RBBP6 MPPED2 AC005544.1 COL15A1 AC133919.6 NFASC SLC6A1 MAPK13 DCLK1 GDE1 PLIN1 HMOX2
IL27 LIN7C CA4 ZNF367 DEF8 PLEKHA6 SLC6A6 PXT1 MTRF1 ERCC4 RP11-697E2.6 NUDT16L1
CTB-134H23.2 QSER1 RP11-178C3.1 NCBP1 AC133919.6 TMEM183A FANCD2OS SAYSD1 RFXAP NOMO3 FES TMEM186
LAT CAT BCAS3 MSANTD3-TMEFF1 DBNDD1 TMCC2 RPL32 STK38 FAM216B ERCC4 UNC45A CARHSP1
ATP2A1 QSER1 GDPD1 ZNF510 FANCA TMEM183A FANCD2 DAAM2 KBTBD6 ABCC6 KIF7 CORO7-PAM16
CCDC101 CSTF3 SKA2 DKFZP434H0512 MC1R BTG2 IRAK2 TBC1D22B KL PLA2G10 MESP1 TMEM114
RBBP6 EIF3M DDX42 SEC61B FANCA SYT2 CAND2 KIF6 SUGT1P3 KIAA0430 RP11-697E2.6 PMM2
AQP8 MPPED2 SCN4A MSANTD3 DEF8 RBBP5 TATDN2 KCNK5 VWA8 AC092291.2 VPS33B AC012676.1
ATXN2L WT1 TANC2 HSD17B3 SPIRE2 CDK18 TIMP4 LHFPL5 KBTBD6 COQ7 RCCD1 C16orf89
DCTN5 LMO2 TRIM37 ZNF367 MC1R SYT2 IRAK2 COX6A1P2 WBP4 GPRC5B C15orf38-AP3S2 ATF7IP2
CTB-134H23.2 GAS2 YPEL2 FOXE1 RP11-356C4.2 UBE2T RAF1 GLO1 CSNK1A1L CTD-2349B8.1 FANCI C16orf96
NSMCE1 CD59 MRC2 MSANTD3 FANCA PPFIA4 IQSEC1 TBC1D22B N4BP2L2 C16orf45 MESP2 MGRN1
BOLA2 PRRG4 METTL2A CTSL2 RP11-356C4.2 PLEKHA6 MRPS25 BTBD9 BRCA2 SYT17 AP3S2 SLX4
CD19 HIPK3 CTD-2535L24.2 NANS DEF8 CHI3L1 NR2C2 RAB44 WBP4 RP11-719K4.1 ZNF774 ALG1
SLC5A11 RP11-17A1.2 APOH CORO2A C16orf3 BTG2 VGLL4 SRPK1 SERTM1 GP2 FANCI HMOX2
APOBR TCP11L1 GH1 NR4A3 DBNDD1 SNRPE FANCD2OS FTSJD2 BRCA2 SMG1 ARRDC4 ALG1
KIAA0556 QSER1 PRR11 XPA DBNDD1 FMOD FANCD2 C6orf222 SERTM1 CTD-2349B8.1 SV2B DNAJA3
XPO6 CAPRIN1 ICAM2 FOXE1 GAS8 MDM4 RPL32 KCNK17 LHFP ABCC1 RGMA C16orf72
